Line Number,Label Text,Link,Rising Value
1,Geoguessr,https://trends.google.ca/trends/explore?q=geoguessr&date=now+7-d&geo=CA,Breakout
2,Cn tower height in feet,https://trends.google.ca/trends/explore?q=cn+tower+height+in+feet&date=now+7-d&geo=CA,Breakout
3,Burj khalifa cost to build,https://trends.google.ca/trends/explore?q=burj+khalifa+cost+to+build&date=now+7-d&geo=CA,+190%
4,How tall is the cn tower,https://trends.google.ca/trends/explore?q=how+tall+is+the+cn+tower&date=now+7-d&geo=CA,+120%
5,Burj khalifa vs cn tower,https://trends.google.ca/trends/explore?q=burj+khalifa+vs+cn+tower&date=now+7-d&geo=CA,+100%
