Link,Label Text,Rising Value,Line Number
https://trends.google.ca/trends/explore?q=dc+comic+characters&date=now+7-d&geo=CA,dc comic characters,+50%,1
https://trends.google.ca/trends/explore?q=dc+comic+characters&date=now+7-d&geo=CA,dc comic characters,+50%,1
https://trends.google.ca/trends/explore?q=dc+comic+characters&date=now+7-d&geo=CA,dc comic characters,+50%,1
https://trends.google.ca/trends/explore?q=dc+comic+characters&date=now+7-d&geo=CA,dc comic characters,+50%,1
https://trends.google.ca/trends/explore?q=dc+comic+characters&date=now+7-d&geo=CA,dc comic characters,+50%,1
