Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
How I Met Your Father,1,Neil patrick harris,https://trends.google.ca/trends/explore?q=neil+patrick+harris&date=now+1-d&geo=US,Breakout,216,TV Show,2024-10-02
How I Met Your Father,2,How i met your mother cast,https://trends.google.ca/trends/explore?q=how+i+met+your+mother+cast&date=now+1-d&geo=US,+130%,216,TV Show,2024-10-02
How I Met Your Father,3,Cristin milioti how i met your father,https://trends.google.ca/trends/explore?q=cristin+milioti+how+i+met+your+father&date=now+1-d&geo=US,+70%,216,TV Show,2024-10-02
