Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
The Real Housewives of Potomac,1,Real housewives of potomac season 9,https://trends.google.ca/trends/explore?q=real+housewives+of+potomac+season+9&date=now+1-d&geo=US,,216,TV Show,2024-10-02
The Real Housewives of Potomac,2,The real housewives of atlanta,https://trends.google.ca/trends/explore?q=the+real+housewives+of+atlanta&date=now+1-d&geo=US,,216,TV Show,2024-10-02
