Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
The Last Of Us,1,Heartstopper,https://trends.google.ca/trends/explore?q=heartstopper&date=now+1-d&geo=US,Breakout,216,TV Show,2024-10-02
The Last Of Us,2,Pedro pascal movies and tv shows,https://trends.google.ca/trends/explore?q=pedro+pascal+movies+and+tv+shows&date=now+1-d&geo=US,Breakout,216,TV Show,2024-10-02
The Last Of Us,3,Bella ramsey movies and tv shows,https://trends.google.ca/trends/explore?q=bella+ramsey+movies+and+tv+shows&date=now+1-d&geo=US,Breakout,216,TV Show,2024-10-02
The Last Of Us,4,The last of us rotten tomatoes,https://trends.google.ca/trends/explore?q=the+last+of+us+rotten+tomatoes&date=now+1-d&geo=US,+300%,216,TV Show,2024-10-02
The Last Of Us,5,The last of us part 1 platinum,https://trends.google.ca/trends/explore?q=the+last+of+us+part+1+platinum&date=now+1-d&geo=US,+190%,216,TV Show,2024-10-02
The Last Of Us,6,Euphoria,https://trends.google.ca/trends/explore?q=euphoria&date=now+1-d&geo=US,+160%,216,TV Show,2024-10-02
The Last Of Us,7,The last of us 2 safe codes,https://trends.google.ca/trends/explore?q=the+last+of+us+2+safe+codes&date=now+1-d&geo=US,+140%,216,TV Show,2024-10-02
The Last Of Us,8,The last of us 2 remastered release date,https://trends.google.ca/trends/explore?q=the+last+of+us+2+remastered+release+date&date=now+1-d&geo=US,+130%,216,TV Show,2024-10-02
The Last Of Us,9,Laura bailey,https://trends.google.ca/trends/explore?q=laura+bailey&date=now+1-d&geo=US,+120%,216,TV Show,2024-10-02
The Last Of Us,10,Fallout season 2,https://trends.google.ca/trends/explore?q=fallout+season+2&date=now+1-d&geo=US,+110%,216,TV Show,2024-10-02
The Last Of Us,11,Mario,https://trends.google.ca/trends/explore?q=mario&date=now+1-d&geo=US,+100%,216,TV Show,2024-10-02
The Last Of Us,12,Silo season 2,https://trends.google.ca/trends/explore?q=silo+season+2&date=now+1-d&geo=US,+100%,216,TV Show,2024-10-02
The Last Of Us,13,The last of us suburbs safe,https://trends.google.ca/trends/explore?q=the+last+of+us+suburbs+safe&date=now+1-d&geo=US,+100%,216,TV Show,2024-10-02
