Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
The Legend of Korra,1,Dante basco,https://trends.google.ca/trends/explore?q=dante+basco&date=now+7-d&geo=US,+550%,216,TV Show,2024-10-03
The Legend of Korra,2,Legend of genji,https://trends.google.ca/trends/explore?q=legend+of+genji&date=now+7-d&geo=US,+200%,216,TV Show,2024-10-03
The Legend of Korra,3,Steven yeun,https://trends.google.ca/trends/explore?q=steven+yeun&date=now+7-d&geo=US,+140%,216,TV Show,2024-10-03
The Legend of Korra,4,Zelda williams,https://trends.google.ca/trends/explore?q=zelda+williams&date=now+7-d&geo=US,+140%,216,TV Show,2024-10-03
The Legend of Korra,5,The legend of korra season 5,https://trends.google.ca/trends/explore?q=the+legend+of+korra+season+5&date=now+7-d&geo=US,+130%,216,TV Show,2024-10-03
The Legend of Korra,6,The legend of genji avatar,https://trends.google.ca/trends/explore?q=the+legend+of+genji+avatar&date=now+7-d&geo=US,+130%,216,TV Show,2024-10-03
The Legend of Korra,7,The legend of genji,https://trends.google.ca/trends/explore?q=the+legend+of+genji&date=now+7-d&geo=US,+120%,216,TV Show,2024-10-03
The Legend of Korra,8,Steven universe,https://trends.google.ca/trends/explore?q=steven+universe&date=now+7-d&geo=US,+120%,216,TV Show,2024-10-03
The Legend of Korra,9,Janet varney,https://trends.google.ca/trends/explore?q=janet+varney&date=now+7-d&geo=US,+110%,216,TV Show,2024-10-03
The Legend of Korra,10,Avatar after korra,https://trends.google.ca/trends/explore?q=avatar+after+korra&date=now+7-d&geo=US,+110%,216,TV Show,2024-10-03
The Legend of Korra,11,Sofia the first,https://trends.google.ca/trends/explore?q=sofia+the+first&date=now+7-d&geo=US,+80%,216,TV Show,2024-10-03
The Legend of Korra,12,The legend of zelda,https://trends.google.ca/trends/explore?q=the+legend+of+zelda&date=now+7-d&geo=US,+70%,216,TV Show,2024-10-03
The Legend of Korra,13,When did the legend of korra come out,https://trends.google.ca/trends/explore?q=when+did+the+legend+of+korra+come+out&date=now+7-d&geo=US,+60%,216,TV Show,2024-10-03
The Legend of Korra,14,Avatar the last airbender comics,https://trends.google.ca/trends/explore?q=avatar+the+last+airbender+comics&date=now+7-d&geo=US,+50%,216,TV Show,2024-10-03
The Legend of Korra,15,How did korra die,https://trends.google.ca/trends/explore?q=how+did+korra+die&date=now+7-d&geo=US,+40%,216,TV Show,2024-10-03
