Line Number,Label Text,Link,Rising Value
1,Georges st-pierre record,https://trends.google.ca/trends/explore?q=georges+st-pierre+record&date=now+7-d&geo=CA,Breakout
2,Georges st-pierre height,https://trends.google.ca/trends/explore?q=georges+st-pierre+height&date=now+7-d&geo=CA,+160%
