Line Number,Label Text,Link,Rising Value
1,Merab dvalishvili,https://trends.google.ca/trends/explore?q=merab+dvalishvili&date=now+7-d&geo=CA,Breakout
2,Anderson silva leg break,https://trends.google.ca/trends/explore?q=anderson+silva+leg+break&date=now+7-d&geo=CA,Breakout
3,Anderson silva net worth,https://trends.google.ca/trends/explore?q=anderson+silva+net+worth&date=now+7-d&geo=CA,Breakout
4,Sean o'malley,https://trends.google.ca/trends/explore?q=sean+o'malley&date=now+7-d&geo=CA,Breakout
5,Anderson silva wife,https://trends.google.ca/trends/explore?q=anderson+silva+wife&date=now+7-d&geo=CA,Breakout
6,Ufc 306,https://trends.google.ca/trends/explore?q=ufc+306&date=now+7-d&geo=CA,Breakout
