Line Number,Label Text,Link,Rising Value
1,Iphone 16 release date,https://trends.google.ca/trends/explore?q=iphone+16+release+date&date=now+1-d&geo=CA,+250%
2,Virgin mobile,https://trends.google.ca/trends/explore?q=virgin+mobile&date=now+1-d&geo=CA,+170%
3,Samsung flip,https://trends.google.ca/trends/explore?q=samsung+flip&date=now+1-d&geo=CA,+110%
4,Iphone 16 vs samsung s24,https://trends.google.ca/trends/explore?q=iphone+16+vs+samsung+s24&date=now+1-d&geo=CA,+100%
5,Newest samsung phone,https://trends.google.ca/trends/explore?q=newest+samsung+phone&date=now+1-d&geo=CA,+80%
6,Iphone 16,https://trends.google.ca/trends/explore?q=iphone+16&date=now+1-d&geo=CA,+60%
7,Iphone 16 pro max vs samsung s24 ultra,https://trends.google.ca/trends/explore?q=iphone+16+pro+max+vs+samsung+s24+ultra&date=now+1-d&geo=CA,+60%
8,Iphone 16 pro vs samsung s24 ultra,https://trends.google.ca/trends/explore?q=iphone+16+pro+vs+samsung+s24+ultra&date=now+1-d&geo=CA,+60%
9,Samsung galaxy s24 plus,https://trends.google.ca/trends/explore?q=samsung+galaxy+s24+plus&date=now+1-d&geo=CA,+40%
