Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
 Spider-Man: Homecoming,1,Spider man homecoming,https://trends.google.ca/trends/explore?q=spider+man+homecoming&date=now+1-d&geo=US,,154,Movie,2024-10-02
