Query,Line Number,Seed,Link,Rising Value,Date
 Manifest,1,Exodusters,https://trends.google.ca/trends/explore?q=exodusters&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,2,Other words for manifest,https://trends.google.ca/trends/explore?q=other+words+for+manifest&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,3,Manifest destiny facts,https://trends.google.ca/trends/explore?q=manifest+destiny+facts&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,4,What was the midnight judges act,https://trends.google.ca/trends/explore?q=what+was+the+midnight+judges+act&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,5,Underground railroad,https://trends.google.ca/trends/explore?q=underground+railroad&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,6,Ordained,https://trends.google.ca/trends/explore?q=ordained&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,7,Manifest gallery,https://trends.google.ca/trends/explore?q=manifest+gallery&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,8,Elizabeth cady stanton,https://trends.google.ca/trends/explore?q=elizabeth+cady+stanton&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,9,Frederick douglass,https://trends.google.ca/trends/explore?q=frederick+douglass&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,10,No matching manifest for linux/arm64/v8 in the manifest list entries,https://trends.google.ca/trends/explore?q=no+matching+manifest+for+linux/arm64/v8+in+the+manifest+list+entries&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,11,Animosity,https://trends.google.ca/trends/explore?q=animosity&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,12,Popular sovereignty definition,https://trends.google.ca/trends/explore?q=popular+sovereignty+definition&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,13,J.r. ramirez,https://trends.google.ca/trends/explore?q=j.r.+ramirez&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,14,Manifest show explained,https://trends.google.ca/trends/explore?q=manifest+show+explained&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,15,Homestead act definition us history,https://trends.google.ca/trends/explore?q=homestead+act+definition+us+history&date=now+1-d&geo=US,Breakout,2024-10-01
 Manifest,16,Louisiana purchase,https://trends.google.ca/trends/explore?q=louisiana+purchase&date=now+1-d&geo=US,+90%,2024-10-01
 Manifest,17,Manifest destiny definition,https://trends.google.ca/trends/explore?q=manifest+destiny+definition&date=now+1-d&geo=US,+90%,2024-10-01
 Manifest,18,Destiny definition,https://trends.google.ca/trends/explore?q=destiny+definition&date=now+1-d&geo=US,+90%,2024-10-01
 Manifest,19,Manifest destiny?,https://trends.google.ca/trends/explore?q=manifest+destiny?&date=now+1-d&geo=US,+80%,2024-10-01
 Manifest,20,What was manifest destiny,https://trends.google.ca/trends/explore?q=what+was+manifest+destiny&date=now+1-d&geo=US,+50%,2024-10-01
 Manifest,21,Definition of manifest destiny,https://trends.google.ca/trends/explore?q=definition+of+manifest+destiny&date=now+1-d&geo=US,+50%,2024-10-01
 Manifest,22,Manifest destiny president,https://trends.google.ca/trends/explore?q=manifest+destiny+president&date=now+1-d&geo=US,+50%,2024-10-01
 Manifest,23,What is the manifest destiny,https://trends.google.ca/trends/explore?q=what+is+the+manifest+destiny&date=now+1-d&geo=US,+50%,2024-10-01
 Manifest,24,Manifest destiny meaning,https://trends.google.ca/trends/explore?q=manifest+destiny+meaning&date=now+1-d&geo=US,+50%,2024-10-01
 Manifest,25,What was the manifest destiny,https://trends.google.ca/trends/explore?q=what+was+the+manifest+destiny&date=now+1-d&geo=US,+50%,2024-10-01
