Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
Gladiator II,1,Never let go,https://trends.google.ca/trends/explore?q=never+let+go&date=now+7-d&geo=US,Breakout,154,Movie,2024-10-03
Gladiator II,2,Smile 2,https://trends.google.ca/trends/explore?q=smile+2&date=now+7-d&geo=US,Breakout,154,Movie,2024-10-03
Gladiator II,3,Transformers one,https://trends.google.ca/trends/explore?q=transformers+one&date=now+7-d&geo=US,+500%,154,Movie,2024-10-03
Gladiator II,4,Venom,https://trends.google.ca/trends/explore?q=venom&date=now+7-d&geo=US,+300%,154,Movie,2024-10-03
Gladiator II,5,Megalopolis,https://trends.google.ca/trends/explore?q=megalopolis&date=now+7-d&geo=US,+250%,154,Movie,2024-10-03
Gladiator II,6,The wild robot,https://trends.google.ca/trends/explore?q=the+wild+robot&date=now+7-d&geo=US,+190%,154,Movie,2024-10-03
Gladiator II,7,Emilia perez,https://trends.google.ca/trends/explore?q=emilia+perez&date=now+7-d&geo=US,+180%,154,Movie,2024-10-03
Gladiator II,8,Venom the last dance,https://trends.google.ca/trends/explore?q=venom+the+last+dance&date=now+7-d&geo=US,+120%,154,Movie,2024-10-03
Gladiator II,9,The batman part ii,https://trends.google.ca/trends/explore?q=the+batman+part+ii&date=now+7-d&geo=US,+70%,154,Movie,2024-10-03
Gladiator II,10,Moana 2,https://trends.google.ca/trends/explore?q=moana+2&date=now+7-d&geo=US,+70%,154,Movie,2024-10-03
