Line Number,Label Text,Link,Rising Value
1,Stipe miocic,https://trends.google.ca/trends/explore?q=stipe+miocic&date=now+7-d&geo=CA,Breakout
2,Daniel cormier height in feet,https://trends.google.ca/trends/explore?q=daniel+cormier+height+in+feet&date=now+7-d&geo=CA,Breakout
3,Valentina shevchenko,https://trends.google.ca/trends/explore?q=valentina+shevchenko&date=now+7-d&geo=CA,Breakout
4,Sean o'malley,https://trends.google.ca/trends/explore?q=sean+o'malley&date=now+7-d&geo=CA,Breakout
5,Daniel cormier daughter,https://trends.google.ca/trends/explore?q=daniel+cormier+daughter&date=now+7-d&geo=CA,+170%
6,Ufc,https://trends.google.ca/trends/explore?q=ufc&date=now+7-d&geo=CA,+90%
7,Daniel cormier vs jon jones,https://trends.google.ca/trends/explore?q=daniel+cormier+vs+jon+jones&date=now+7-d&geo=CA,+70%
