Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
Hocus Pocus,1,Hocus pocus rise of the sandersons,https://trends.google.ca/trends/explore?q=hocus+pocus+rise+of+the+sandersons&date=now+1-d&geo=US,Breakout,154,Movie,2024-10-02
Hocus Pocus,2,What can i watch hocus pocus on,https://trends.google.ca/trends/explore?q=what+can+i+watch+hocus+pocus+on&date=now+1-d&geo=US,+400%,154,Movie,2024-10-02
Hocus Pocus,3,Kenny ortega,https://trends.google.ca/trends/explore?q=kenny+ortega&date=now+1-d&geo=US,+400%,154,Movie,2024-10-02
Hocus Pocus,4,Garry marshall,https://trends.google.ca/trends/explore?q=garry+marshall&date=now+1-d&geo=US,+300%,154,Movie,2024-10-02
Hocus Pocus,5,Hocus pocus little girl,https://trends.google.ca/trends/explore?q=hocus+pocus+little+girl&date=now+1-d&geo=US,+200%,154,Movie,2024-10-02
Hocus Pocus,6,Penny marshall,https://trends.google.ca/trends/explore?q=penny+marshall&date=now+1-d&geo=US,+180%,154,Movie,2024-10-02
Hocus Pocus,7,Amanda shepherd,https://trends.google.ca/trends/explore?q=amanda+shepherd&date=now+1-d&geo=US,+170%,154,Movie,2024-10-02
Hocus Pocus,8,Doug jones,https://trends.google.ca/trends/explore?q=doug+jones&date=now+1-d&geo=US,+160%,154,Movie,2024-10-02
Hocus Pocus,9,Hocus pocus streaming free,https://trends.google.ca/trends/explore?q=hocus+pocus+streaming+free&date=now+1-d&geo=US,+150%,154,Movie,2024-10-02
Hocus Pocus,10,Yabos hocus pocus,https://trends.google.ca/trends/explore?q=yabos+hocus+pocus&date=now+1-d&geo=US,+130%,154,Movie,2024-10-02
Hocus Pocus,11,Where was hocus pocus 2 filmed,https://trends.google.ca/trends/explore?q=where+was+hocus+pocus+2+filmed&date=now+1-d&geo=US,+130%,154,Movie,2024-10-02
Hocus Pocus,12,Hocus pocus 3 release date 2024,https://trends.google.ca/trends/explore?q=hocus+pocus+3+release+date+2024&date=now+1-d&geo=US,+120%,154,Movie,2024-10-02
Hocus Pocus,13,Sean murray,https://trends.google.ca/trends/explore?q=sean+murray&date=now+1-d&geo=US,+120%,154,Movie,2024-10-02
Hocus Pocus,14,Vinessa shaw,https://trends.google.ca/trends/explore?q=vinessa+shaw&date=now+1-d&geo=US,+110%,154,Movie,2024-10-02
Hocus Pocus,15,Thora birch,https://trends.google.ca/trends/explore?q=thora+birch&date=now+1-d&geo=US,+110%,154,Movie,2024-10-02
Hocus Pocus,16,Thora birch hocus pocus,https://trends.google.ca/trends/explore?q=thora+birch+hocus+pocus&date=now+1-d&geo=US,+110%,154,Movie,2024-10-02
Hocus Pocus,17,Is hocus pocus on netflix,https://trends.google.ca/trends/explore?q=is+hocus+pocus+on+netflix&date=now+1-d&geo=US,+100%,154,Movie,2024-10-02
Hocus Pocus,18,What is hocus pocus streaming on,https://trends.google.ca/trends/explore?q=what+is+hocus+pocus+streaming+on&date=now+1-d&geo=US,+100%,154,Movie,2024-10-02
Hocus Pocus,19,Hocus pocus bullies,https://trends.google.ca/trends/explore?q=hocus+pocus+bullies&date=now+1-d&geo=US,+100%,154,Movie,2024-10-02
Hocus Pocus,20,Ice from hocus pocus,https://trends.google.ca/trends/explore?q=ice+from+hocus+pocus&date=now+1-d&geo=US,+100%,154,Movie,2024-10-02
Hocus Pocus,21,Hocus pocus imdb,https://trends.google.ca/trends/explore?q=hocus+pocus+imdb&date=now+1-d&geo=US,+100%,154,Movie,2024-10-02
Hocus Pocus,22,Will there be a hocus pocus 3,https://trends.google.ca/trends/explore?q=will+there+be+a+hocus+pocus+3&date=now+1-d&geo=US,+100%,154,Movie,2024-10-02
Hocus Pocus,23,Tobias jelinek,https://trends.google.ca/trends/explore?q=tobias+jelinek&date=now+1-d&geo=US,+90%,154,Movie,2024-10-02
Hocus Pocus,24,Max dennison,https://trends.google.ca/trends/explore?q=max+dennison&date=now+1-d&geo=US,+90%,154,Movie,2024-10-02
Hocus Pocus,25,Beetlejuice cast,https://trends.google.ca/trends/explore?q=beetlejuice+cast&date=now+1-d&geo=US,+80%,154,Movie,2024-10-02
