Line Number,Label Text,Link,Rising Value
1,Lebreton flats ottawa,https://trends.google.ca/trends/explore?q=lebreton+flats+ottawa&date=now+1-d&geo=CA,
2,Senators lebreton flats,https://trends.google.ca/trends/explore?q=senators+lebreton+flats&date=now+1-d&geo=CA,
3,Ottawa senators lebreton flats,https://trends.google.ca/trends/explore?q=ottawa+senators+lebreton+flats&date=now+1-d&geo=CA,
4,Lebreton flats arena,https://trends.google.ca/trends/explore?q=lebreton+flats+arena&date=now+1-d&geo=CA,
5,Ottawa senators,https://trends.google.ca/trends/explore?q=ottawa+senators&date=now+1-d&geo=CA,
6,Lebreton flats park,https://trends.google.ca/trends/explore?q=lebreton+flats+park&date=now+1-d&geo=CA,
