Query,Line Number,Seed,Link,Rising Value,idType,tagType,Date
Star Trek: Enterprise,1,Star trek enterprise theme song,https://trends.google.ca/trends/explore?q=star+trek+enterprise+theme+song&date=now+1-d&geo=US,Breakout,216,TV Show,2024-10-02
Star Trek: Enterprise,2,Jolene blalock,https://trends.google.ca/trends/explore?q=jolene+blalock&date=now+1-d&geo=US,+500%,216,TV Show,2024-10-02
Star Trek: Enterprise,3,What is one of the things that has set siri apart from other digital assistants?,https://trends.google.ca/trends/explore?q=what+is+one+of+the+things+that+has+set+siri+apart+from+other+digital+assistants?&date=now+1-d&geo=US,+450%,216,TV Show,2024-10-02
